Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant
2021-10-03,13,0.57,0.0,0.417,Medium,1633266000,2021-10-03 13:00:00+00:00,local,16.89,16.38,16.82,19.0,1017,,,67,3.61,,28,scattered clouds,537.0,415.0,122.0,596.9,950.3,531.3,410.6,120.7,596.9,940.3
2021-10-03,14,0.384,0.0,0.21,Medium,1633269600,2021-10-03 14:00:00+00:00,local,18.6,18.21,17.57,20.1,1017,,,65,4.55,,29,scattered clouds,474.0,338.0,136.0,509.3,907.1,451.0,321.6,129.4,509.3,863.0
2021-10-03,15,0.205,0.0,0.278,Medium,1633273200,2021-10-03 15:00:00+00:00,local,17.92,17.57,16.72,19.54,1018,,,69,4.75,,36,scattered clouds,403.0,286.0,117.0,490.2,797.4,365.0,259.1,106.0,490.2,722.3
2021-10-03,16,0.163,0.0,0.173,Medium,1633276800,2021-10-03 16:00:00+00:00,local,17.92,17.46,17.72,18.12,1019,,,65,3.84,,18,few clouds,373.0,284.0,89.0,617.2,628.9,313.1,238.4,74.7,617.2,527.9
2021-10-03,17,0.329,0.0,0.194,None,1633280400,2021-10-03 17:00:00+00:00,local,16.82,16.36,16.72,17.79,1019,,,69,2.93,,0,sky is clear,249.0,183.0,66.0,605.7,413.0,176.6,129.8,46.8,605.7,292.9
2021-10-03,18,0.358,0.0,0.034,None,1633284000,2021-10-03 18:00:00+00:00,local,15.71,15.27,15.34,16.22,1020,,,74,1.77,,7,sky is clear,80.0,47.0,33.0,326.4,164.3,16.3,9.6,6.7,109.6,33.4
2021-10-03,19,0.472,0.0,0.0,None,1633287600,2021-10-03 19:00:00+00:00,local,14.6,14.13,13.12,16.21,1021,,,77,2.25,,100,overcast clouds,1.0,0.0,1.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0
2021-10-03,20,0.516,0.0,0.0,None,1633291200,2021-10-03 20:00:00+00:00,local,14.03,13.55,12.01,15.66,1021,,,79,1.69,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03,21,0.489,0.0,0.0,None,1633294800,2021-10-03 21:00:00+00:00,local,13.46,13.0,10.9,15.1,1021,,,82,0.91,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03,22,0.573,0.0,0.0,None,1633298400,2021-10-03 22:00:00+00:00,local,12.92,12.46,10.34,14.55,1022,,,84,1.41,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03,23,0.591,0.0,0.0,None,1633302000,2021-10-03 23:00:00+00:00,local,12.93,12.5,12.72,14.0,1022,,,85,0.35,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,0,0.548,0.0,0.0,None,1633305600,2021-10-04 00:00:00+00:00,local,12.37,11.93,11.72,13.43,1022,,,87,0.56,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,1,0.527,0.0,0.0,None,1633309200,2021-10-04 01:00:00+00:00,local,12.92,12.51,12.23,12.93,1022,,,86,0.62,,86,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,2,0.334,0.0,0.0,None,1633312800,2021-10-04 02:00:00+00:00,local,12.92,12.54,11.68,12.93,1022,,,87,0.72,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,3,0.34,0.0,0.0,None,1633316400,2021-10-04 03:00:00+00:00,local,12.93,12.55,10.34,13.72,1022,,,87,0.77,,95,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,4,0.333,0.0,0.0,None,1633320000,2021-10-04 04:00:00+00:00,local,12.94,12.54,12.23,13.72,1022,,,86,0.71,,81,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,5,0.337,0.0,0.0,None,1633323600,2021-10-04 05:00:00+00:00,local,12.93,12.58,10.34,13.72,1022,,,88,0.59,,94,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,6,0.319,0.0,0.0,None,1633327200,2021-10-04 06:00:00+00:00,local,12.92,12.59,11.68,12.93,1022,,,89,0.93,,97,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,7,0.33,0.0,0.002,None,1633330800,2021-10-04 07:00:00+00:00,local,12.87,12.51,10.9,12.93,1023,,,88,1.16,,78,broken clouds,2.0,0.0,2.0,0.0,38.0,5.0,0.0,5.0,0.0,95.6
2021-10-04,8,0.447,0.0,0.048,None,1633334400,2021-10-04 08:00:00+00:00,local,13.48,13.16,12.79,13.72,1023,,,87,1.54,,70,broken clouds,63.0,26.0,37.0,157.0,224.5,98.3,40.6,57.7,158.4,350.1
2021-10-04,9,0.372,0.0,0.129,None,1633338000,2021-10-04 09:00:00+00:00,local,14.03,13.84,13.34,14.54,1023,,,90,2.07,,69,broken clouds,120.0,48.0,72.0,140.8,466.0,148.3,59.3,89.0,140.8,576.0
2021-10-04,10,0.024,0.0,0.337,Medium,1633341600,2021-10-04 10:00:00+00:00,local,15.44,15.13,14.79,15.72,1023,,,80,2.08,,96,overcast clouds,169.0,42.0,127.0,85.6,671.0,190.8,47.4,143.4,85.6,757.7
2021-10-04,11,0.013,0.0,0.298,Medium,1633345200,2021-10-04 11:00:00+00:00,local,17.63,17.46,16.12,17.88,1022,,,77,2.52,,89,overcast clouds,386.0,208.0,178.0,344.7,825.3,412.9,222.5,190.4,344.7,882.9
2021-10-04,12,0.001,0.0,0.311,Medium,1633348800,2021-10-04 12:00:00+00:00,local,17.42,17.33,16.72,19.55,1023,,,81,3.09,,99,overcast clouds,349.0,190.0,159.0,282.9,918.5,358.3,195.1,163.2,282.9,943.0
2021-10-04,13,0.182,0.0,0.237,None,1633352400,2021-10-04 13:00:00+00:00,local,17.51,17.46,17.01,20.66,1023,,,82,3.3,,99,overcast clouds,365.0,185.0,180.0,268.0,944.1,361.0,183.0,178.1,268.0,933.9
2021-10-04,14,0.029,0.0,0.484,Medium,1633356000,2021-10-04 14:00:00+00:00,local,19.92,19.85,17.01,20.66,1022,,,72,3.33,,71,broken clouds,377.0,207.0,170.0,314.4,900.5,358.5,196.8,161.6,314.4,856.3
2021-10-04,15,0.084,0.0,0.424,Medium,1633359600,2021-10-04 15:00:00+00:00,local,18.06,18.01,17.57,20.66,1022,,,80,3.06,,57,broken clouds,355.0,185.0,170.0,320.0,790.6,321.2,167.4,153.8,320.0,715.3
2021-10-04,16,0.052,0.0,0.403,Medium,1633363200,2021-10-04 16:00:00+00:00,local,17.98,17.84,17.57,19.0,1022,,,77,3.39,,41,scattered clouds,285.0,160.0,125.0,352.0,621.8,238.6,134.0,104.7,352.0,520.6
2021-10-04,17,0.25,0.0,0.237,Medium,1633366800,2021-10-04 17:00:00+00:00,local,18.43,18.21,17.01,18.48,1022,,,72,3.12,,69,broken clouds,170.0,93.0,77.0,313.6,405.6,119.6,65.4,54.2,313.6,285.4
2021-10-04,18,0.364,0.0,0.039,None,1633370400,2021-10-04 18:00:00+00:00,local,16.81,16.64,16.12,16.82,1022,,,80,2.29,,93,overcast clouds,50.0,22.0,28.0,155.9,156.8,8.2,3.6,4.6,41.6,25.8
2021-10-04,19,0.638,0.0,0.0,None,1633374000,2021-10-04 19:00:00+00:00,local,16.29,16.14,15.9,16.78,1022,,,83,2.09,1,100,light rain,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0
2021-10-04,20,0.664,0.0,0.0,None,1633377600,2021-10-04 20:00:00+00:00,local,15.79,15.64,15.34,16.78,1022,,,85,2.21,,99,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,21,0.699,0.0,0.0,None,1633381200,2021-10-04 21:00:00+00:00,local,15.78,15.69,14.79,16.77,1023,,,87,2.61,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,22,0.734,0.0,0.0,None,1633384800,2021-10-04 22:00:00+00:00,local,15.21,15.16,14.79,16.21,1023,,,91,1.97,,99,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,23,0.5,0.0,0.0,None,1633388400,2021-10-04 23:00:00+00:00,local,15.19,15.17,14.45,15.72,1022,,,92,2.66,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,0,0.546,0.0,0.0,None,1633392000,2021-10-05 00:00:00+00:00,local,15.15,15.12,14.45,15.72,1022,,,92,3.17,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,1,0.492,0.0,0.0,None,1633395600,2021-10-05 01:00:00+00:00,local,14.64,14.59,14.45,15.72,1021,,,93,3.35,1,100,light rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,2,0.32,0.0,0.0,None,1633399200,2021-10-05 02:00:00+00:00,local,15.15,15.15,14.45,15.72,1021,,,93,3.29,1,100,light rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,3,0.319,0.0,0.0,None,1633402800,2021-10-05 03:00:00+00:00,local,15.18,15.18,15.01,15.72,1020,,,93,2.93,1,100,light rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,4,0.317,0.0,0.0,None,1633406400,2021-10-05 04:00:00+00:00,local,15.18,15.18,15.1,15.72,1020,,,93,2.4,1,100,light rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,5,0.316,0.0,0.0,None,1633410000,2021-10-05 05:00:00+00:00,local,15.7,15.75,15.57,15.72,1020,,,93,1.87,1,100,light rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,6,0.31,0.0,0.0,None,1633413600,2021-10-05 06:00:00+00:00,local,15.71,15.76,15.66,16.22,1020,,,93,1.53,,100,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,7,0.312,0.0,0.001,None,1633417200,2021-10-05 07:00:00+00:00,local,16.27,16.38,15.66,16.78,1021,,,93,1.43,,100,overcast clouds,2.0,0.0,2.0,0.0,35.6,5.1,0.0,5.1,0.0,90.8
2021-10-05,8,0.255,0.0,0.067,None,1633420800,2021-10-05 08:00:00+00:00,local,16.85,17.02,16.21,17.72,1022,,,93,1.81,,100,overcast clouds,29.0,0.0,29.0,0.0,219.6,45.6,0.0,45.6,0.0,345.2
2021-10-05,9,0.151,0.0,0.188,Low,1633424400,2021-10-05 09:00:00+00:00,local,17.37,17.59,16.77,18.12,1022,,,93,2.59,,100,overcast clouds,78.0,0.0,78.0,0.0,461.0,96.6,0.0,96.6,0.0,570.9
2021-10-05,10,0.271,0.0,0.216,None,1633428000,2021-10-05 10:00:00+00:00,local,17.91,18.18,17.23,18.68,1023,,,93,3.38,,100,overcast clouds,182.0,24.0,158.0,49.3,665.8,205.7,27.1,178.5,49.3,752.3
2021-10-05,11,0.188,0.0,0.281,Low,1633431600,2021-10-05 11:00:00+00:00,local,18.48,18.81,17.89,19.23,1023,,,93,3.09,,97,overcast clouds,317.0,113.0,204.0,188.6,819.8,339.2,120.9,218.3,188.6,877.2
2021-10-05,12,0.007,0.0,0.467,High,1633435200,2021-10-05 12:00:00+00:00,local,18.58,18.92,18.34,20.34,1023,,,93,3.17,,97,overcast clouds,419.0,220.0,199.0,329.9,912.6,430.2,225.9,204.3,329.9,937.0
2021-10-05,13,0.228,0.0,0.588,High,1633438800,2021-10-05 13:00:00+00:00,local,20.18,20.58,18.44,21.21,1023,,,89,3.5,,100,overcast clouds,417.0,189.0,228.0,275.7,937.9,412.4,186.9,225.5,275.7,927.5
2021-10-05,14,0.2,0.0,0.406,Medium,1633442400,2021-10-05 14:00:00+00:00,local,20.71,20.98,20.67,21.21,1023,,,82,3.64,,98,overcast clouds,462.0,254.0,208.0,388.8,894.0,439.0,241.4,197.7,388.8,849.5
2021-10-05,15,0.065,0.0,0.424,High,1633446000,2021-10-05 15:00:00+00:00,local,21.72,21.93,19.72,21.82,1023,,,76,3.36,,97,overcast clouds,370.0,222.0,148.0,387.7,783.7,334.4,200.6,133.8,387.7,708.2
2021-10-05,16,0.458,0.0,0.181,Low,1633449600,2021-10-05 16:00:00+00:00,local,20.66,20.87,19.72,21.21,1023,,,80,2.89,,83,broken clouds,309.0,175.0,134.0,389.7,614.6,258.1,146.2,111.9,389.7,513.3
2021-10-05,17,0.339,0.0,0.202,None,1633453200,2021-10-05 17:00:00+00:00,local,20.6,20.83,18.72,20.7,1023,,,81,2.52,,43,scattered clouds,228.0,153.0,75.0,525.8,398.2,159.2,106.8,52.4,525.8,278.0
2021-10-05,18,0.444,0.0,0.041,None,1633456800,2021-10-05 18:00:00+00:00,local,19.74,19.88,17.72,20.15,1023,,,81,1.78,,19,few clouds,68.0,39.0,29.0,282.0,149.3,8.3,4.8,3.6,54.8,18.3
2021-10-05,19,0.547,0.0,0.0,None,1633460400,2021-10-05 19:00:00+00:00,local,18.89,19.03,16.72,19.04,1024,,,84,1.76,,21,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,20,0.969,0.0,0.0,None,1633464000,2021-10-05 20:00:00+00:00,local,17.79,17.95,15.72,17.93,1024,,,89,1.51,,13,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,21,1.157,0.0,0.0,None,1633467600,2021-10-05 21:00:00+00:00,local,16.8,16.89,15.57,16.82,1024,,,90,1.42,,5,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,22,0.966,0.0,0.0,None,1633471200,2021-10-05 22:00:00+00:00,local,16.69,16.76,14.72,16.82,1025,,,90,1.16,,22,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,23,0.918,0.0,0.0,None,1633474800,2021-10-05 23:00:00+00:00,local,15.65,15.67,14.72,15.7,1025,,,92,1.19,,38,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,0,0.935,0.0,0.0,None,1633478400,2021-10-06 00:00:00+00:00,local,15.59,15.61,13.72,15.7,1025,,,92,1.36,,87,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,1,0.698,0.0,0.0,None,1633482000,2021-10-06 01:00:00+00:00,local,15.67,15.72,14.23,15.7,1025,,,93,1.49,,84,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,2,0.541,0.0,0.0,None,1633485600,2021-10-06 02:00:00+00:00,local,15.13,15.13,14.23,15.67,1024,,,93,1.38,,86,overcast clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,3,0.41,0.0,0.0,None,1633489200,2021-10-06 03:00:00+00:00,local,14.99,14.97,12.72,15.15,1024,,,93,1.78,,79,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,4,0.401,0.0,0.0,None,1633492800,2021-10-06 04:00:00+00:00,local,15.01,14.99,12.79,15.15,1024,,,93,1.69,,35,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,5,0.409,0.0,0.0,None,1633496400,2021-10-06 05:00:00+00:00,local,15.47,15.37,12.72,15.7,1024,,,88,1.74,,30,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,6,0.401,0.0,0.0,None,1633500000,2021-10-06 06:00:00+00:00,local,15.47,15.29,12.57,15.7,1024,,,85,2.0,,30,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,7,0.402,0.0,0.001,None,1633503600,2021-10-06 07:00:00+00:00,local,15.47,15.27,12.01,15.7,1024,,,84,1.96,,11,few clouds,5.0,1.0,4.0,14.8,33.2,13.0,2.6,10.4,29.8,86.0
2021-10-06,8,0.401,0.0,0.252,Low,1633507200,2021-10-06 08:00:00+00:00,local,17.67,17.5,13.99,17.93,1024,,,77,2.25,,2,sky is clear,108.0,66.0,42.0,408.0,214.8,171.1,104.6,66.6,420.7,340.3
2021-10-06,9,0.001,0.0,0.401,Medium,1633510800,2021-10-06 09:00:00+00:00,local,19.54,19.4,17.72,19.59,1025,,,71,1.72,,0,sky is clear,289.0,225.0,64.0,675.5,456.0,358.5,279.1,79.4,675.5,565.8
2021-10-06,10,0.0,0.0,0.33,High,1633514400,2021-10-06 10:00:00+00:00,local,21.21,21.08,18.9,21.26,1025,,,65,0.97,,0,sky is clear,454.0,378.0,76.0,783.5,660.5,513.4,427.5,85.9,783.5,746.9
2021-10-06,11,0.0,0.0,0.312,Very High,1633518000,2021-10-06 11:00:00+00:00,local,22.31,22.35,21.12,22.37,1024,,,67,1.05,,0,sky is clear,582.0,496.0,86.0,834.0,814.2,622.9,530.9,92.0,834.0,871.5
2021-10-06,12,0.0,0.0,0.318,Very High,1633521600,2021-10-06 12:00:00+00:00,local,23.47,23.49,22.89,23.48,1024,,,62,0.87,,0,sky is clear,660.0,571.0,89.0,862.2,906.8,677.6,586.2,91.4,862.2,930.9
2021-10-06,13,0.005,0.0,0.323,Very High,1633525200,2021-10-06 13:00:00+00:00,local,24.59,24.65,24.23,24.59,1023,,,59,0.53,,0,sky is clear,681.0,591.0,90.0,868.5,931.7,673.3,584.3,89.0,868.5,921.1
2021-10-06,14,0.01,0.0,0.424,High,1633528800,2021-10-06 14:00:00+00:00,local,25.12,25.18,24.0,25.57,1023,,,57,0.28,,0,sky is clear,642.0,553.0,89.0,853.3,887.4,609.7,525.2,84.5,853.3,842.8
2021-10-06,15,0.0,0.0,0.407,High,1633532400,2021-10-06 15:00:00+00:00,local,26.03,26.03,22.72,26.68,1022,,,56,0.99,,0,sky is clear,547.0,462.0,85.0,814.4,776.8,493.8,417.0,76.7,814.4,701.2
2021-10-06,16,0.0,0.0,0.42,Medium,1633536000,2021-10-06 16:00:00+00:00,local,26.53,26.53,22.72,26.82,1022,,,55,1.37,,0,sky is clear,406.0,330.0,76.0,743.9,607.4,338.2,274.9,63.3,743.9,506.0
2021-10-06,17,0.344,0.0,0.256,None,1633539600,2021-10-06 17:00:00+00:00,local,24.95,25.09,21.72,25.15,1022,,,61,1.31,,0,sky is clear,234.0,173.0,61.0,606.1,390.8,162.0,119.7,42.2,606.1,270.5
2021-10-06,18,1.276,0.0,0.018,None,1633543200,2021-10-06 18:00:00+00:00,local,23.44,23.59,21.78,23.48,1022,,,67,1.58,,0,sky is clear,66.0,39.0,27.0,287.8,141.8,5.0,3.0,2.1,34.0,10.8
2021-10-06,19,0.697,0.0,0.0,None,1633546800,2021-10-06 19:00:00+00:00,local,22.32,22.51,20.57,22.37,1022,,,73,1.83,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,20,0.47,0.0,0.0,None,1633550400,2021-10-06 20:00:00+00:00,local,21.22,21.25,19.23,21.26,1022,,,71,2.01,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,21,0.516,0.0,0.0,None,1633554000,2021-10-06 21:00:00+00:00,local,17.67,17.74,15.72,20.11,1022,,,86,2.2,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,22,0.395,0.0,0.0,None,1633557600,2021-10-06 22:00:00+00:00,local,20.41,20.26,15.72,20.7,1022,,,67,2.09,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,23,0.486,0.0,0.0,None,1633561200,2021-10-06 23:00:00+00:00,local,19.95,19.78,16.45,20.67,1022,,,68,1.82,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,0,0.601,0.0,0.0,None,1633564800,2021-10-07 00:00:00+00:00,local,19.41,19.21,15.34,20.11,1022,,,69,1.8,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,1,0.369,0.0,0.0,None,1633568400,2021-10-07 01:00:00+00:00,local,16.98,16.98,14.79,19.0,1022,,,86,1.93,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,2,0.311,0.0,0.0,None,1633572000,2021-10-07 02:00:00+00:00,local,17.99,18.06,14.23,19.0,1022,,,85,2.09,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,3,0.309,0.0,0.0,None,1633575600,2021-10-07 03:00:00+00:00,local,18.3,18.43,17.32,19.0,1022,,,86,2.23,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,4,0.311,0.0,0.0,None,1633579200,2021-10-07 04:00:00+00:00,local,17.6,17.66,17.32,18.34,1021,,,86,2.3,,7,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,5,0.309,0.0,0.0,None,1633582800,2021-10-07 05:00:00+00:00,local,15.62,15.51,14.72,18.9,1021,,,87,2.33,,1,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,6,0.409,0.0,0.0,None,1633586400,2021-10-07 06:00:00+00:00,local,16.26,16.19,15.72,18.34,1021,,,86,2.3,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,7,0.412,0.0,0.001,None,1633590000,2021-10-07 07:00:00+00:00,local,15.58,15.44,14.72,17.79,1021,,,86,2.34,,0,sky is clear,4.0,1.0,3.0,15.2,30.7,10.6,2.6,7.9,30.3,81.2
2021-10-07,8,0.241,0.0,0.244,Low,1633593600,2021-10-07 08:00:00+00:00,local,18.64,18.67,18.43,19.0,1022,,,81,2.77,,0,sky is clear,107.0,67.0,40.0,419.1,209.9,171.0,107.1,63.9,437.3,335.4
2021-10-07,9,0.026,0.0,0.327,High,1633597200,2021-10-07 09:00:00+00:00,local,21.53,21.07,20.11,22.32,1022,,,51,2.18,,0,sky is clear,286.0,223.0,63.0,677.4,451.0,355.5,277.2,78.3,677.4,560.6
2021-10-07,10,0.0,0.0,0.331,High,1633600800,2021-10-07 10:00:00+00:00,local,23.48,23.16,21.68,23.72,1022,,,49,1.83,,0,sky is clear,454.0,378.0,76.0,790.3,655.2,513.8,427.8,86.0,790.3,741.5
2021-10-07,11,0.0,0.0,0.325,Very High,1633604400,2021-10-07 11:00:00+00:00,local,24.86,24.63,23.34,25.15,1022,,,47,1.76,,0,sky is clear,584.0,502.0,82.0,850.4,808.7,625.2,537.4,87.8,850.4,865.8
2021-10-07,12,0.0,0.0,0.325,Very High,1633608000,2021-10-07 12:00:00+00:00,local,26.24,26.24,25.01,26.26,1021,,,35,1.02,,0,sky is clear,664.0,577.0,87.0,877.4,900.8,681.7,592.4,89.3,877.4,924.8
2021-10-07,13,0.236,0.0,0.499,High,1633611600,2021-10-07 13:00:00+00:00,local,27.36,27.03,25.9,27.72,1021,,,38,0.78,,0,sky is clear,683.0,595.0,88.0,880.8,925.4,675.1,588.1,87.0,880.8,914.7
2021-10-07,14,0.507,0.0,0.64,High,1633615200,2021-10-07 14:00:00+00:00,local,27.22,26.87,24.72,27.79,1020,,,37,1.25,,0,sky is clear,643.0,556.0,87.0,864.8,880.8,610.3,527.7,82.6,864.8,836.0
2021-10-07,15,0.0,0.0,0.385,High,1633618800,2021-10-07 15:00:00+00:00,local,27.89,27.44,26.77,27.93,1020,,,38,2.02,,0,sky is clear,547.0,464.0,83.0,825.7,769.9,493.2,418.4,74.8,825.7,694.2
2021-10-07,16,0.0,0.0,0.33,Medium,1633622400,2021-10-07 16:00:00+00:00,local,27.14,27.13,23.72,27.37,1020,,,43,2.49,,0,sky is clear,404.0,331.0,73.0,755.5,600.3,335.7,275.0,60.7,755.5,498.8
2021-10-07,17,0.092,0.0,0.238,Low,1633626000,2021-10-07 17:00:00+00:00,local,25.64,25.64,23.44,25.7,1019,,,53,2.15,,1,sky is clear,232.0,173.0,59.0,618.0,383.5,159.2,118.7,40.5,618.0,263.1
2021-10-07,18,0.437,0.0,0.017,None,1633629600,2021-10-07 18:00:00+00:00,local,23.99,24.14,21.78,24.04,1020,,,65,2.01,,3,sky is clear,63.0,38.0,25.0,286.3,134.4,1.6,0.9,0.6,10.8,3.3
2021-10-07,19,0.684,0.0,0.0,None,1633633200,2021-10-07 19:00:00+00:00,local,22.32,22.44,20.11,22.37,1020,,,70,2.03,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,20,0.75,0.0,0.0,None,1633636800,2021-10-07 20:00:00+00:00,local,21.22,21.3,18.9,21.26,1020,,,73,1.98,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,21,0.682,0.0,0.0,None,1633640400,2021-10-07 21:00:00+00:00,local,20.66,20.77,18.12,20.7,1020,,,76,1.92,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,22,0.573,0.0,0.0,None,1633644000,2021-10-07 22:00:00+00:00,local,20.1,20.18,17.01,20.15,1020,,,77,1.98,,3,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,23,0.577,0.0,0.0,None,1633647600,2021-10-07 23:00:00+00:00,local,19.57,19.62,14.72,20.15,1020,,,78,1.78,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,0,0.426,0.0,0.0,None,1633651200,2021-10-08 00:00:00+00:00,local,19.28,19.3,14.72,19.59,1020,,,78,1.66,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,1,0.376,0.0,0.0,None,1633654800,2021-10-08 01:00:00+00:00,local,19.92,19.74,12.72,20.15,1020,,,68,1.67,,19,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,2,0.379,0.0,0.0,None,1633658400,2021-10-08 02:00:00+00:00,local,15.89,15.91,15.01,16.22,1019,,,91,1.71,,6,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,3,0.353,0.0,0.0,None,1633662000,2021-10-08 03:00:00+00:00,local,19.36,19.21,12.72,19.59,1019,,,71,1.71,,3,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
